ticker,year,entry_n,trade_mode,signal_date,entry_date,entry_price,candle_high,premium_pct,exit_date,exit_price,exit_reason,pnl_pct,re_entry_date,re_entry_price,re_exit_date,re_exit_price,re_exit_reason,re_pnl_pct
AIG,2020,4,option,2020-02-03,2020-02-10,45.4721,45.7273,2.4511,2020-03-30,17.6226,8W,-2.45,,,,,,
DG,2020,2,option,2020-02-03,2020-02-10,141.4384,145.0093,3.3899,2020-03-30,148.8923,8W,1.88,,,,,,
EW,2020,2,option,2020-02-03,2020-02-10,76.9267,78.8933,2.055,2020-03-30,63.0233,8W,-2.06,,,,,,
LUV,2020,2,option,2020-02-03,2020-02-10,52.7865,53.534,8.4999,2020-03-30,28.292,8W,-8.5,,,,,,
ORCL,2020,2,option,2020-02-03,2020-02-10,50.2478,50.8263,2.501,2020-03-30,45.3626,8W,-2.5,,,,,,
PG,2020,4,option,2020-02-03,2020-02-10,108.7744,110.1764,1.4483,2020-03-30,98.9859,8W,-1.45,,,,,,
T,2020,2,option,2020-02-03,2020-02-10,19.1029,19.2521,2.0121,2020-03-30,13.6535,8W,-2.01,,,,,,
VZ,2020,2,option,2020-02-03,2020-02-10,42.2638,42.419,2.0121,2020-03-30,38.5755,8W,-2.01,,,,,,
WMT,2020,2,option,2020-02-03,2020-02-10,35.384,35.8365,3.3899,2020-03-30,36.6859,8W,0.29,,,,,,
DE,2020,2,option,2020-02-10,2020-02-17,154.1747,159.5166,1.682,2020-04-06,134.9946,8W,-1.68,,,,,,
GM,2020,3,option,2020-02-10,2020-02-17,32.5701,34.0346,7.5164,2020-04-06,23.159,8W,-7.52,,,,,,
SHW,2020,2,option,2020-02-10,2020-02-17,183.8787,184.6134,1.2808,2020-04-06,155.5894,8W,-1.28,,,,,,
UAL,2020,2,option,2020-02-10,2020-02-17,79.0,82.6,7.5164,2020-04-06,31.5,8W,-7.52,,,,,,
PEG,2020,2,option,2020-02-17,2020-02-24,48.3165,48.6645,1.6182,2020-04-13,44.597,8W,-1.62,,,,,,
SPG,2020,2,option,2020-02-17,2020-02-24,100.7875,102.4961,3.7427,2020-04-13,40.2892,8W,-3.74,,,,,,
T,2020,3,option,2020-02-17,2020-02-24,18.8891,19.2322,2.2215,2020-04-13,15.8917,8W,-2.22,,,,,,
BRK-B,2020,2,option,2020-05-18,2020-05-25,179.99,176.87,4.4617,2020-07-13,190.76,8W,1.52,,,,,,
COST,2020,4,option,2020-05-18,2020-05-25,280.6197,283.3798,4.8422,2020-07-13,297.8414,8W,1.29,,,,,,
DE,2020,4,option,2020-05-18,2020-05-25,133.7997,137.4583,3.4623,2020-07-13,164.3226,8W,19.35,,,,,,
DUK,2020,2,option,2020-05-18,2020-05-25,67.3799,68.1617,2.668,2020-07-13,65.7365,8W,-2.67,,,,,,
ETN,2020,2,option,2020-05-18,2020-05-25,72.6734,71.5593,3.0824,2020-07-13,85.6628,8W,14.79,,,,,,
FDX,2020,3,option,2020-05-18,2020-05-25,110.1747,107.4963,6.1707,2020-07-13,149.3987,8W,29.43,,,,,,
HON,2020,3,option,2020-05-18,2020-05-25,120.5119,116.7986,3.0824,2020-07-13,129.9252,8W,4.73,,,,,,
HSY,2020,3,option,2020-05-18,2020-05-25,114.9589,115.2358,3.0975,2020-07-13,119.0163,8W,0.43,,,,,,
LHX,2020,2,option,2020-05-18,2020-05-25,164.2251,164.4205,2.668,2020-07-13,151.6017,8W,-2.67,,,,,,
MCD,2020,2,option,2020-05-18,2020-05-25,165.1266,161.547,6.1707,2020-07-13,167.8848,8W,-4.5,,,,,,
MDT,2020,2,option,2020-05-18,2020-05-25,81.9235,84.0811,3.7408,2020-07-13,83.3063,8W,-2.05,,,,,,
MSI,2020,2,option,2020-05-18,2020-05-25,127.6703,129.6156,3.0824,2020-07-13,128.134,8W,-2.72,,,,,,
NOC,2020,2,option,2020-05-18,2020-05-25,301.9122,303.7062,2.668,2020-07-13,279.2004,8W,-2.67,,,,,,
PEG,2020,4,option,2020-05-18,2020-05-25,40.3104,40.7677,2.668,2020-07-13,45.3885,8W,9.93,,,,,,
PM,2020,3,option,2020-05-18,2020-05-25,53.1964,53.2856,3.0975,2020-07-13,56.6568,8W,3.41,,,,,,
PSA,2020,3,option,2020-05-18,2020-05-25,147.7396,144.8133,2.668,2020-07-13,150.8082,8W,-0.59,,,,,,
RTX,2020,2,option,2020-05-18,2020-05-25,54.7861,53.2185,2.668,2020-07-13,54.4708,8W,-2.67,,,,,,
SCHW,2020,2,option,2020-05-18,2020-05-25,31.6401,32.0009,4.4617,2020-07-13,30.937,8W,-4.46,,,,,,
SO,2020,4,option,2020-05-18,2020-05-25,44.5936,44.449,2.668,2020-07-13,43.8544,8W,-2.67,,,,,,
TRV,2020,2,option,2020-05-18,2020-05-25,91.5752,88.9971,4.4617,2020-07-13,105.9106,8W,11.19,,,,,,
WEC,2020,2,option,2020-05-18,2020-05-25,71.8402,72.9995,2.668,2020-07-13,74.9705,8W,1.69,,,,,,
XEL,2020,2,option,2020-05-18,2020-05-25,50.5793,50.2221,2.668,2020-07-13,55.5148,8W,7.09,,,,,,
ALL,2020,2,option,2020-05-25,2020-06-01,85.5894,85.9385,4.3588,2020-07-20,82.1087,8W,-4.36,,,,,,
PG,2020,7,option,2020-05-25,2020-06-01,100.4427,101.2999,2.5756,2020-07-20,109.0669,8W,6.01,,,,,,
DLR,2020,2,option,2020-06-15,2020-06-22,114.8347,120.6944,7.5781,2020-08-10,126.0034,8W,2.15,,,,,,
HSY,2020,4,option,2020-06-15,2020-06-22,113.0131,116.6167,3.863,2020-08-10,127.4539,8W,8.91,,,,,,
PM,2020,4,option,2020-06-15,2020-06-22,54.6331,55.9986,3.863,2020-08-10,58.6805,8W,3.55,,,,,,
BMY,2020,2,option,2020-06-29,2020-07-06,48.124,47.8637,3.0257,2020-08-24,50.3606,8W,1.62,,,,,,
COST,2020,5,option,2020-06-29,2020-07-06,282.0136,283.2881,4.7597,2020-08-24,320.152,8W,8.76,,,,,,
GILD,2020,2,option,2020-06-29,2020-07-06,62.2457,62.0209,3.0257,2020-08-24,52.4082,8W,-3.03,,,,,,
HSY,2020,5,option,2020-06-29,2020-07-06,114.7582,114.8978,3.0447,2020-08-24,130.8972,8W,11.02,,,,,,
PM,2020,5,option,2020-06-29,2020-07-06,53.7496,53.7722,3.0447,2020-08-24,60.9685,8W,10.39,,,,,,
SO,2020,5,option,2020-06-29,2020-07-06,42.5768,42.9304,2.6225,2020-08-24,42.6146,8W,-2.53,,,,,,
WEC,2020,3,option,2020-06-29,2020-07-06,75.2521,75.2438,2.6225,2020-08-24,78.065,8W,1.12,,,,,,
BIIB,2020,2,option,2020-07-06,2020-07-13,279.28,294.99,2.9043,2020-08-31,276.0,8W,-2.9,,,,,,
BAX,2020,2,option,2020-07-13,2020-07-20,78.128,78.3869,3.4113,2020-09-07,74.4021,8W,-3.41,,,,,,
MSI,2020,3,option,2020-07-13,2020-07-20,127.678,128.8692,2.8109,2020-09-07,143.1923,8W,9.34,,,,,,
BMY,2020,3,option,2020-07-27,2020-08-03,47.7283,48.3016,2.6737,2020-09-21,48.0351,8W,-2.03,,,,,,
BAX,2020,3,option,2020-08-24,2020-08-31,77.2224,77.5745,3.05,2020-10-19,72.6025,8W,-3.05,,,,,,
BIIB,2020,3,option,2020-08-24,2020-08-31,281.65,282.39,2.4435,2020-10-19,265.0,8W,-2.44,,,,,,
GILD,2020,3,option,2020-08-31,2020-09-07,52.2957,54.1508,3.3613,2020-10-26,47.1876,8W,-3.36,,,,,,
BAX,2020,4,option,2020-09-07,2020-09-14,74.8408,75.0647,3.5694,2020-11-02,70.6686,8W,-3.57,,,,,,
BIIB,2020,4,option,2020-09-14,2020-09-21,272.23,285.0,2.7489,2020-11-09,248.59,8W,-2.75,,,,,,
IFF,2020,2,option,2020-09-14,2020-09-21,103.2964,108.1009,2.4183,2020-11-09,96.8538,8W,-2.42,,,,,,
LLY,2020,2,option,2020-09-14,2020-09-21,144.3711,145.6247,2.7489,2020-11-09,134.201,8W,-2.75,,,,,,
CI,2020,2,option,2020-09-28,2020-10-05,153.9441,155.4089,3.9991,2020-11-23,193.34,8W,21.59,,,,,,
D,2020,2,option,2020-09-28,2020-10-05,62.723,63.4715,2.6178,2020-11-23,62.2817,8W,-2.62,,,,,,
GILD,2020,4,option,2020-09-28,2020-10-05,51.6995,51.805,3.0202,2020-11-23,48.7132,8W,-3.02,,,,,,
COP,2020,2,option,2020-10-05,2020-10-12,28.7126,29.4494,5.7293,2020-11-30,36.6905,8W,22.06,,,,,,
IFF,2020,3,option,2020-10-05,2020-10-12,103.7701,105.0999,3.1897,2020-11-30,100.1609,8W,-3.19,,,,,,
LLY,2020,3,option,2020-10-05,2020-10-12,147.8208,148.1225,4.5082,2020-11-30,140.6412,8W,-4.51,,,,,,
VRTX,2020,2,option,2020-10-05,2020-10-12,273.14,270.5,4.5082,2020-11-30,228.32,8W,-4.51,,,,,,
BAX,2020,5,option,2020-10-12,2020-10-19,73.3009,73.6948,4.3721,2020-12-07,71.2643,8W,-4.37,,,,,,
C,2020,2,option,2020-10-19,2020-10-26,35.6396,36.6341,4.6608,2020-12-14,49.1458,8W,33.24,,,,,,
EA,2020,2,option,2020-11-09,2020-11-16,115.8364,118.8186,4.7284,2021-01-04,137.9828,8W,14.39,,,,,,
JNJ,2020,2,option,2020-11-09,2020-11-16,129.3453,128.9082,3.9195,2021-01-04,138.1147,8W,2.86,,,,,,
KMB,2020,2,option,2020-11-09,2020-11-16,113.5997,114.563,4.3801,2021-01-04,108.3896,8W,-4.38,,,,,,
MO,2020,2,option,2020-11-09,2020-11-16,26.6414,26.3738,3.9801,2021-01-04,27.7064,8W,0.02,,,,,,
ORLY,2020,2,option,2020-11-09,2020-11-16,30.9227,31.364,3.9491,2021-01-04,31.8613,8W,-0.91,,,,,,
ROP,2020,2,option,2020-11-09,2020-11-16,386.9501,404.649,4.7284,2021-01-04,418.0807,8W,3.32,,,,,,
AMD,2020,2,option,2020-11-16,2020-11-23,85.52,86.1,6.1951,2021-01-11,88.21,8W,-3.05,,,,,,
TTWO,2020,3,option,2020-11-16,2020-11-23,170.05,172.53,4.8512,2021-01-11,196.28,8W,10.57,,,,,,
ADBE,2020,2,option,2020-11-23,2020-11-30,480.0,482.41,4.211,2021-01-18,472.44,8W,-4.21,,,,,,
AMGN,2020,2,option,2020-11-23,2020-11-30,190.3331,191.9281,3.0177,2021-01-18,215.0823,8W,9.99,,,,,,
AMT,2020,3,option,2020-11-23,2020-11-30,200.9306,201.0078,3.2079,2021-01-18,193.3512,8W,-3.21,,,,,,
AMZN,2020,3,option,2020-11-23,2020-11-30,160.424,160.8095,5.2016,2021-01-18,164.6115,8W,-2.59,,,,,,
AON,2020,2,option,2020-11-23,2020-11-30,197.9066,202.4152,4.0113,2021-01-18,198.8989,8W,-3.51,,,,,,
APD,2020,2,option,2020-11-23,2020-11-30,244.3801,251.7467,3.2079,2021-01-18,250.5412,8W,-0.69,,,,,,
MCO,2020,3,option,2020-11-23,2020-11-30,268.2088,269.051,4.8998,2021-01-18,255.2319,8W,-4.9,,,,,,
MSFT,2020,3,option,2020-11-23,2020-11-30,204.9697,207.0471,4.2658,2021-01-18,216.3143,8W,1.27,,,,,,
NFLX,2020,3,option,2020-11-23,2020-11-30,49.008,49.325,5.7335,2021-01-18,56.517,8W,9.59,,,,,,
PYPL,2020,3,option,2020-11-23,2020-11-30,211.3799,214.9209,3.7005,2021-01-18,250.6599,8W,14.88,,,,,,
SPGI,2020,3,option,2020-11-23,2020-11-30,328.59,328.701,4.8998,2021-01-18,301.6102,8W,-4.9,,,,,,
AAPL,2020,2,option,2020-11-30,2020-12-07,118.9516,120.3813,3.1971,2021-01-25,128.3367,8W,4.69,,,,,,
BAX,2020,7,option,2020-11-30,2020-12-07,69.8721,70.0866,3.1771,2021-01-25,69.0098,8W,-3.18,,,,,,
BSX,2020,2,option,2020-11-30,2020-12-07,34.36,34.42,3.1771,2021-01-25,35.44,8W,-0.03,,,,,,
CMG,2020,2,option,2020-11-30,2020-12-07,26.6714,26.7546,3.5542,2021-01-25,29.6,8W,7.43,,,,,,
JNJ,2020,3,option,2020-11-30,2020-12-07,128.8892,129.7177,3.5275,2021-01-25,140.7814,8W,5.7,,,,,,
ORLY,2020,3,option,2020-11-30,2020-12-07,29.868,30.302,3.5542,2021-01-25,28.3647,8W,-3.55,,,,,,
PGR,2020,2,option,2020-12-07,2020-12-14,80.6304,80.9968,4.4867,2021-02-01,78.1695,8W,-4.49,,,,,,
ADBE,2020,3,option,2020-12-14,2020-12-21,498.05,504.07,4.3585,2021-02-08,498.84,8W,-4.2,,,,,,
AMZN,2020,4,option,2020-12-14,2020-12-21,160.0005,163.1755,5.3838,2021-02-08,163.8855,8W,-2.96,,,,,,
APD,2020,3,option,2020-12-14,2020-12-21,233.2775,239.1673,3.3203,2021-02-08,230.1782,8W,-3.32,,,,,,
BSX,2020,3,option,2020-12-14,2020-12-21,34.93,36.13,3.2963,2021-02-08,38.39,8W,6.61,,,,,,
CMG,2020,3,option,2020-12-14,2020-12-21,28.0,28.5,3.6876,2021-02-08,30.554,8W,5.43,,,,,,
EQIX,2020,2,option,2020-12-14,2020-12-21,633.5033,648.3173,4.3585,2021-02-08,641.1633,8W,-3.15,,,,,,
HD,2020,2,option,2020-12-14,2020-12-21,236.1855,242.4999,3.8546,2021-02-08,244.0565,8W,-0.52,,,,,,
MA,2020,2,option,2020-12-14,2020-12-21,323.4217,331.5653,3.9455,2021-02-08,331.4024,8W,-1.48,,,,,,
MCO,2020,4,option,2020-12-14,2020-12-21,269.1275,272.4771,5.0714,2021-02-08,266.6872,8W,-5.07,2021-03-08,276.246,2021-04-26,313.3653,8W,8.37
MSFT,2020,4,option,2020-12-14,2020-12-21,208.2725,211.4701,4.4152,2021-02-08,234.5423,8W,8.2,,,,,,
NEM,2020,2,option,2020-12-14,2020-12-21,51.6546,53.0864,3.3203,2021-02-08,50.2313,8W,-3.32,,,,,,
NOC,2020,2,option,2020-12-14,2020-12-21,274.5038,281.8108,3.3203,2021-02-08,272.9706,8W,-3.32,,,,,,
REGN,2020,3,option,2020-12-14,2020-12-21,490.685,503.5879,3.1234,2021-02-08,482.3613,8W,-3.12,,,,,,
HUM,2020,2,option,2020-12-21,2020-12-28,386.9666,387.2132,6.2563,2021-02-15,358.2121,8W,-6.26,,,,,,
AMGN,2020,3,option,2020-12-28,2021-01-04,196.2043,195.3558,3.8368,2021-02-22,192.2526,8W,-3.84,2021-03-15,196.5948,2021-05-03,217.2885,8W,6.69
AMT,2020,4,option,2020-12-28,2021-01-04,195.2078,193.9989,1.9523,2021-02-22,186.6247,8W,-1.95,,,,,,
CCI,2020,3,option,2020-12-28,2021-01-04,124.0609,124.8522,1.9523,2021-02-22,122.0239,8W,-1.95,,,,,,
GILD,2020,6,option,2020-12-28,2021-01-04,48.1485,47.8941,3.4834,2021-02-22,50.3889,8W,1.17,,,,,,
MCD,2020,2,option,2020-12-28,2021-01-04,190.2838,191.4282,2.6185,2021-02-22,182.8761,8W,-2.62,,,,,,
PG,2020,2,option,2020-12-28,2021-01-04,122.3683,122.6136,4.2183,2021-02-22,108.8883,8W,-4.22,,,,,,
PLD,2020,2,option,2020-12-28,2021-01-04,85.8486,86.0642,1.9523,2021-02-22,85.4347,8W,-1.95,2021-03-15,87.3061,2021-05-03,100.673,8W,13.36
SPGI,2020,4,option,2020-12-28,2021-01-04,317.4688,314.7316,3.4693,2021-02-22,315.2197,8W,-3.47,,,,,,
ZTS,2020,2,option,2020-12-28,2021-01-04,158.0299,157.7253,3.582,2021-02-22,148.0156,8W,-3.58,,,,,,
CMG,2021,4,option,2021-01-04,2021-01-11,27.8272,28.2102,2.4815,2021-03-01,26.6456,8W,-2.48,2021-03-15,29.14,2021-05-03,28.521,8W,-2.48
DG,2021,2,option,2021-01-04,2021-01-11,199.1963,202.2069,2.4815,2021-03-01,165.2893,8W,-2.48,,,,,,
HD,2021,3,option,2021-01-04,2021-01-11,235.2269,238.0939,2.4708,2021-03-01,222.9585,8W,-2.47,,,,,,
CCI,2021,4,option,2021-01-11,2021-01-18,124.4683,123.7554,2.0887,2021-03-08,124.3195,8W,-2.09,,,,,,
KMB,2021,3,option,2021-01-11,2021-01-18,108.7515,109.4837,4.5131,2021-03-08,110.7636,8W,-2.66,,,,,,
NOC,2021,3,option,2021-01-11,2021-01-18,278.6071,283.5091,2.0887,2021-03-08,278.3745,8W,-2.09,,,,,,
PGR,2021,3,option,2021-01-11,2021-01-18,84.8988,85.8282,4.0947,2021-03-08,83.1472,8W,-4.09,,,,,,
PLD,2021,3,option,2021-01-11,2021-01-18,84.8569,84.2791,2.0887,2021-03-08,87.3491,8W,0.85,,,,,,
AEP,2021,2,option,2021-01-18,2021-01-25,67.3985,68.1255,1.8802,2021-03-15,69.7627,8W,1.63,,,,,,
AMZN,2021,5,option,2021-01-18,2021-01-25,166.425,167.4275,3.4656,2021-03-15,153.748,8W,-3.47,,,,,,
CRM,2021,2,option,2021-01-18,2021-01-25,226.9327,225.0555,3.9125,2021-03-15,209.6527,8W,-3.91,,,,,,
D,2021,2,option,2021-01-18,2021-01-25,57.2307,57.5643,1.8802,2021-03-15,58.7876,8W,0.84,,,,,,
MCD,2021,3,option,2021-01-18,2021-01-25,188.27,191.5879,2.5218,2021-03-15,198.5508,8W,2.94,,,,,,
META,2021,2,option,2021-01-18,2021-01-25,275.9743,276.3017,4.9179,2021-03-15,287.8511,8W,-0.61,,,,,,
MSFT,2021,5,option,2021-01-18,2021-01-25,219.3491,220.2586,2.8551,2021-03-15,221.0346,8W,-2.09,,,,,,
NVDA,2021,2,option,2021-01-18,2021-01-25,13.7424,13.9592,4.2299,2021-03-15,12.8135,8W,-4.23,,,,,,
SPGI,2021,5,option,2021-01-18,2021-01-25,302.4716,310.5205,3.3412,2021-03-15,333.2263,8W,6.83,,,,,,
CSGP,2021,2,option,2021-01-25,2021-02-01,91.265,91.311,3.8789,2021-03-22,81.647,8W,-3.88,,,,,,
DUK,2021,2,option,2021-01-25,2021-02-01,76.6594,77.0914,2.0697,2021-03-22,78.9231,8W,0.88,,,,,,
PSA,2021,2,option,2021-01-25,2021-02-01,182.9988,183.8134,2.0697,2021-03-22,196.967,8W,5.56,,,,,,
ADBE,2021,4,option,2021-02-01,2021-02-08,494.26,495.1,2.4464,2021-03-29,483.34,8W,-2.45,2021-04-12,499.29,2021-05-31,504.5,8W,-1.4
GLW,2021,2,option,2021-02-01,2021-02-08,32.6489,32.7794,2.7381,2021-03-29,38.5079,8W,15.21,,,,,,
HD,2021,4,option,2021-02-01,2021-02-08,245.9737,247.7942,1.8663,2021-03-29,272.3472,8W,8.86,,,,,,
ITW,2021,2,option,2021-02-01,2021-02-08,180.8098,180.2754,2.7381,2021-03-29,197.1807,8W,6.32,,,,,,
LOW,2021,2,option,2021-02-01,2021-02-08,160.3527,159.642,1.8663,2021-03-29,174.3306,8W,6.85,,,,,,
MCD,2021,4,option,2021-02-01,2021-02-08,188.5451,190.0088,2.2612,2021-03-29,201.0233,8W,4.36,,,,,,
MCO,2021,5,option,2021-02-01,2021-02-08,266.534,269.2711,2.0787,2021-03-29,293.7986,8W,8.15,,,,,,
META,2021,3,option,2021-02-01,2021-02-08,266.6574,267.1039,4.6845,2021-03-29,296.3345,8W,6.44,,,,,,
NOC,2021,4,option,2021-02-01,2021-02-08,276.3121,279.6628,1.3054,2021-03-29,297.2377,8W,6.27,,,,,,
NVDA,2021,3,option,2021-02-01,2021-02-08,13.688,13.8919,3.2699,2021-03-29,13.777,8W,-2.62,,,,,,
ORLY,2021,4,option,2021-02-01,2021-02-08,30.1533,30.5793,2.2612,2021-03-29,33.8547,8W,10.01,,,,,,
WMT,2021,2,option,2021-02-01,2021-02-08,45.0065,45.0189,2.2612,2021-03-29,42.3262,8W,-2.26,,,,,,
ZTS,2021,3,option,2021-02-01,2021-02-08,152.9354,152.8019,2.4701,2021-03-29,150.5423,8W,-2.47,2021-04-19,159.705,2021-06-07,173.9797,8W,6.47
DG,2021,3,option,2021-02-08,2021-02-15,183.6117,190.3079,2.1637,2021-04-05,191.1404,8W,1.94,,,,,,
DHR,2021,2,option,2021-02-08,2021-02-15,214.4715,213.8311,2.2728,2021-04-05,201.2845,8W,-2.27,,,,,,
SHW,2021,2,option,2021-02-08,2021-02-15,229.6827,232.0431,1.4737,2021-04-05,244.2372,8W,4.86,,,,,,
AEP,2021,3,option,2021-02-15,2021-02-22,65.7606,67.278,1.3792,2021-04-12,73.8316,8W,10.89,,,,,,
APD,2021,4,option,2021-02-15,2021-02-22,232.1128,234.5335,1.3792,2021-04-12,255.3242,8W,8.62,,,,,,
COST,2021,2,option,2021-02-15,2021-02-22,333.9661,339.1259,2.1006,2021-04-12,350.9792,8W,2.99,,,,,,
GLW,2021,3,option,2021-02-15,2021-02-22,32.8925,34.0669,2.893,2021-04-12,40.0924,8W,19.0,,,,,,
ORLY,2021,5,option,2021-02-15,2021-02-22,30.5913,30.9713,2.3891,2021-04-12,35.368,8W,13.23,,,,,,
PAYX,2021,2,option,2021-02-15,2021-02-22,77.8431,79.704,2.1963,2021-04-12,84.3863,8W,6.21,,,,,,
PG,2021,3,option,2021-02-15,2021-02-22,111.7619,114.4592,1.6272,2021-04-12,120.9821,8W,6.62,,,,,,
TDG,2021,2,option,2021-02-15,2021-02-22,494.8531,499.2748,2.6097,2021-04-12,513.2213,8W,1.1,,,,,,
XEL,2021,2,option,2021-02-15,2021-02-22,53.0656,53.1079,1.3792,2021-04-12,60.0491,8W,11.78,,,,,,
CHTR,2021,2,option,2021-02-22,2021-03-01,618.39,627.38,2.964,2021-04-19,657.54,8W,3.37,,,,,,
HUM,2021,3,option,2021-02-22,2021-03-01,362.5459,370.6813,3.7138,2021-04-19,427.0868,8W,14.09,,,,,,
MA,2021,2,option,2021-02-22,2021-03-01,350.5285,358.4102,2.9194,2021-04-19,376.6125,8W,4.52,,,,,,
SBUX,2021,2,option,2021-02-22,2021-03-01,96.8237,97.6083,3.3565,2021-04-19,104.8122,8W,4.89,,,,,,
V,2021,2,option,2021-02-22,2021-03-01,207.2091,212.5684,2.7465,2021-04-19,221.6964,8W,4.25,,,,,,
AMD,2021,2,option,2021-03-29,2021-04-05,81.74,81.31,3.9359,2021-05-24,80.08,8W,-3.94,2021-06-07,81.4,2021-07-26,106.19,8W,26.52
AMZN,2021,6,option,2021-03-29,2021-04-05,158.65,158.122,2.7734,2021-05-24,161.1535,8W,-1.2,,,,,,
CRM,2021,3,option,2021-03-29,2021-04-05,216.9737,216.3018,2.748,2021-05-24,235.2417,8W,5.67,,,,,,
NVDA,2021,4,option,2021-03-29,2021-04-05,13.8326,13.8351,3.9359,2021-05-24,16.2037,8W,13.21,,,,,,
TDG,2021,4,option,2021-03-29,2021-04-05,506.2979,503.0898,2.1861,2021-05-24,539.2776,8W,4.33,,,,,,
AVGO,2021,2,option,2021-04-05,2021-04-12,43.6022,44.2998,3.3984,2021-05-31,42.9752,8W,-3.4,,,,,,
BDX,2021,2,option,2021-04-05,2021-04-12,174.5163,174.9608,2.1053,2021-05-31,169.7894,8W,-2.11,2021-07-05,175.5762,2021-08-23,175.9302,8W,-1.9
CHTR,2021,3,option,2021-04-05,2021-04-12,612.34,617.85,3.1041,2021-05-31,682.65,8W,8.38,,,,,,
CMG,2021,3,option,2021-04-05,2021-04-12,31.1062,30.9348,1.8851,2021-05-31,26.5268,8W,-1.89,,,,,,
NKE,2021,3,option,2021-04-05,2021-04-12,124.9093,128.1444,2.3663,2021-05-31,124.2232,8W,-2.37,,,,,,
TJX,2021,2,option,2021-04-05,2021-04-12,64.4572,64.5966,1.8851,2021-05-31,61.2301,8W,-1.89,,,,,,
ABT,2021,2,option,2021-04-12,2021-04-19,113.2236,113.7952,2.0498,2021-06-07,100.6829,8W,-2.05,,,,,,
UBER,2021,2,option,2021-04-12,2021-04-19,60.0,61.5,7.0716,2021-06-07,50.01,8W,-7.07,,,,,,
ENPH,2021,2,option,2021-04-19,2021-04-26,167.35,168.26,4.5698,2021-06-14,165.85,8W,-4.57,2021-06-28,179.02,2021-08-16,165.99,8W,-4.57
CTSH,2021,2,option,2021-04-26,2021-05-03,74.5657,75.5449,2.6308,2021-06-21,65.3366,8W,-2.63,,,,,,
FCX,2021,2,option,2021-04-26,2021-05-03,35.9392,37.4082,1.7793,2021-06-21,34.8445,8W,-1.78,,,,,,
NKE,2021,4,option,2021-04-26,2021-05-03,123.63,124.3253,2.7674,2021-06-21,143.3666,8W,13.2,,,,,,
PCG,2021,2,option,2021-04-26,2021-05-03,11.1705,11.1903,1.7793,2021-06-21,10.0534,8W,-1.78,,,,,,
TDG,2021,5,option,2021-04-26,2021-05-03,512.9969,510.8776,6.2856,2021-06-21,559.5408,8W,2.79,,,,,,
CTAS,2021,4,option,2021-05-03,2021-05-10,85.9707,86.6512,2.3594,2021-06-28,91.7676,8W,4.38,,,,,,
PCAR,2021,2,option,2021-05-03,2021-05-10,52.6113,52.4286,2.1202,2021-06-28,49.0803,8W,-2.12,,,,,,
ADI,2021,2,option,2021-05-17,2021-05-24,147.6964,147.889,1.9035,2021-07-12,147.8142,8W,-1.82,,,,,,
AMD,2021,3,option,2021-05-17,2021-05-24,77.26,78.81,6.0708,2021-07-12,85.89,8W,5.1,,,,,,
ENPH,2021,3,option,2021-05-17,2021-05-24,143.7,145.0,6.0708,2021-07-12,163.45,8W,7.67,,,,,,
PANW,2021,2,option,2021-05-17,2021-05-24,60.1583,61.0717,4.5426,2021-07-12,64.7167,8W,3.03,,,,,,
SNPS,2021,2,option,2021-05-17,2021-05-24,245.0,248.29,2.9348,2021-07-12,276.56,8W,9.95,,,,,,
TTWO,2021,2,option,2021-05-17,2021-05-24,184.36,188.34,2.9348,2021-07-12,170.52,8W,-2.93,,,,,,
APTV,2021,2,option,2021-05-24,2021-05-31,152.22,151.95,6.6555,2021-07-19,157.39,8W,-3.26,,,,,,
AVGO,2021,3,option,2021-05-24,2021-05-31,43.015,42.9408,4.0259,2021-07-19,44.0548,8W,-1.61,,,,,,
CDNS,2021,2,option,2021-05-24,2021-05-31,126.12,129.06,2.4411,2021-07-19,145.67,8W,13.06,,,,,,
EMR,2021,2,option,2021-05-24,2021-05-31,88.0085,87.1821,1.757,2021-07-19,89.4343,8W,-0.14,,,,,,
IDXX,2021,2,option,2021-05-24,2021-05-31,565.64,565.93,1.8172,2021-07-19,693.74,8W,20.83,,,,,,
MCHP,2021,2,option,2021-05-24,2021-05-31,71.3996,71.2414,3.5463,2021-07-19,62.913,8W,-3.55,2021-08-30,72.4061,2021-10-18,68.1725,8W,-3.55
NFLX,2021,2,option,2021-05-24,2021-05-31,50.401,51.176,3.1149,2021-07-19,51.541,8W,-0.85,,,,,,
NKE,2021,5,option,2021-05-24,2021-05-31,128.0407,128.2093,2.447,2021-07-19,154.5219,8W,18.23,,,,,,
NOW,2021,3,option,2021-05-24,2021-05-31,95.52,97.454,3.5723,2021-07-19,117.236,8W,19.16,,,,,,
PYPL,2021,2,option,2021-05-24,2021-05-31,259.6915,261.7506,2.3422,2021-07-19,306.8892,8W,15.83,,,,,,
QCOM,2021,2,option,2021-05-24,2021-05-31,121.1064,121.5904,3.5463,2021-07-19,130.5361,8W,4.24,,,,,,
TDG,2021,6,option,2021-05-24,2021-05-31,543.3004,540.8069,2.0506,2021-07-19,538.2803,8W,-2.05,,,,,,
TEL,2021,2,option,2021-05-24,2021-05-31,127.5548,127.2202,1.757,2021-07-19,128.5771,8W,-0.96,,,,,,
TMO,2021,3,option,2021-05-24,2021-05-31,460.7184,474.2243,1.8172,2021-07-19,525.3944,8W,12.22,,,,,,
